Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1353.0,-0.476553771893942,0.884006976113371,1.42711229954912,1.32311381076116,0.169073804166162,-0.0129027110437782,0.498654241797144,0.169889071828359,-0.141048669220459,-0.0700688260899994,-0.791439360575615,-0.360932809596727,-1.13583539184927,0.21616333619374,0.328498472114329,-1.17620379594886,0.687903918293207,-0.556141186210714,0.730395077859421,0.0988836660769493,-0.0377179573972733,0.184445978144741,-0.11813766698288,0.0711723957070056,-0.118801294604153,-0.220408860296518,0.419341130484431,0.204170035217454,11.45,0
1364.0,-1.1960186788432,0.648529343027811,1.06188605333722,-0.745839512345839,0.446376480085395,-0.374308820599098,0.603439512777486,0.0453791591403031,0.586971040424624,-0.274362170771351,-1.82408395624963,-0.576468009149329,-0.839658918904059,-0.253425962183771,-0.503879832232903,0.096823616098901,-0.456610652650199,-0.25986867498506,0.297643354059897,-0.0311029348018875,-0.342214026662967,-0.57026514680929,0.0136054085932159,-0.581060364462848,0.231807300698984,0.448944583187055,0.32861606908809,0.161309262864422,5.0,0
1379.0,-0.715606083405599,0.513689238785275,0.961014765399873,-1.19839417145114,0.583520617089756,-0.829520213660769,1.32061522981427,-0.43936928175922,0.0476547420561192,0.408184496508076,0.911647625180147,-0.263572031931531,-1.24797548075721,0.12361178828544,-0.288852903348067,0.342059917524482,-1.00053269008845,0.141951283714428,-0.0564684774044852,0.26024907266052,-0.127502253623934,0.0589322593363871,-0.101982668361407,0.0200720429705018,-0.306187562326247,0.765074716136409,0.0496699628295537,-0.194371269491497,48.76,0
1401.0,-0.0427015894542016,-0.393962955832324,-0.374632731353376,-1.64112310778805,-2.21645498826766,-0.0448187661989246,-0.321043485386749,-2.73695929239141,0.375985175859613,-0.12653553018012,-0.37708378287008,-0.480085966918213,-2.05454593160023,0.790046845150636,1.43646784961026,-3.09530518416986,1.45874511893038,0.742129625306711,0.53394731251695,-1.23949051346113,1.88664618853118,-1.15206917555031,-0.688249156828653,0.439788954043653,0.073333525201967,0.212931607000819,0.5860301481311,0.196739192296867,333.84,0
1402.0,-0.0180662497548388,0.64040901084713,1.09703313526674,0.235096983627181,0.347752704887873,-0.411685510575657,0.552635153567416,-0.240130699358083,0.0468194505782459,0.149082408188989,-1.27268992306202,-1.19587069406633,-1.26123121725743,0.221229211414629,1.42422114655055,0.198907820067407,-0.514758246855294,0.145186714455916,0.961227588533103,-0.0233064716258482,-0.262232129929961,-0.696157886652081,-0.0442944280973463,-0.504117310637944,-0.647640403193697,0.108582851061397,-0.232884442348377,-0.169556253242525,1.98,0
1429.0,-2.28286707937835,2.18671941441439,-0.0749104752113289,-1.00360100724486,-0.597392217817601,-0.620498030965266,-0.0763846820161674,0.967965856233586,0.828620735830713,0.458674548503984,-1.83352204236371,-0.3524640526797,-0.91435598011765,0.32875058653381,-0.127269582884018,0.423815725443349,-0.244056205018179,-0.186452595119848,-0.0606718295020815,0.399542370006295,-0.324603182774273,-0.748810046437567,-0.00501210427091228,-0.475137889497263,0.166578539780271,0.375759728496743,0.569585733427849,0.348021869129727,5.0,0
1434.0,1.2525202868339,-0.0329412269975893,-1.16887177734606,0.269500670904029,2.18094141848853,3.60886066594932,-0.431688671974942,0.847706312453151,0.171799771904627,-0.0208762054791815,-0.542253973219731,0.236358996467847,-0.221821964603381,0.192747859497097,-0.150455552652144,-0.100561677626217,-0.510666492563005,-0.0751824959637968,0.361785155490596,-0.0273976526240297,-0.180045164243075,-0.483764079025179,-0.131531667293324,1.01016387326381,0.891151908853251,-0.327225041724002,0.0242832370195664,0.0134311080432767,13.99,0
1631.0,1.44827389384631,-1.06473221966529,0.94568603570468,-1.39025257659779,-1.83094950048742,-0.591090947690099,-1.31439957108537,-0.0418286160811558,-1.96046212193354,1.57965149019942,1.46989445560756,0.171365536604075,1.07085537164824,-0.410178522886393,0.0571957632184437,-0.0422321424020673,0.162891974647256,0.660134348622402,-0.23238353557425,-0.283662322342684,0.0095233698718429,0.4431437270121,0.0078385871394171,0.543949238015409,0.304616803003573,-0.134894794239312,0.0530199991730321,0.0198306426913098,8.8,0
1634.0,1.07501912442771,-0.257286753715173,1.19554291272231,1.73582659237866,-0.822147977468269,0.570728428142039,-0.617129569180196,0.356204245307817,1.44317029621274,-0.380379866639296,-1.32340375598695,0.307817860025061,-1.53489383752357,-0.489700496610664,-1.56431548091729,-1.0868907953443,0.846979571318803,-1.19784626522067,0.182393887266598,-0.286207453206709,-0.428927751401169,-0.824377864458903,0.0980872634391731,0.0469489745738206,0.382196236522728,-0.505681752257405,0.0826442773080856,0.0263787660369807,12.61,0
1743.0,-3.13956941124273,2.64539355510638,1.28458318895237,-2.40599710860019,0.35668217532577,-0.287305423510451,1.58967938839997,-0.976351378437996,3.09638533594169,4.8496630158195,2.41065377051565,0.634269905662041,0.386043407081226,-2.21916295330155,0.375519043848728,-0.350501435495776,-1.45689901519639,-0.768612218949178,-1.12849771160513,2.20921083390366,-0.744198627784873,0.00962798453593786,-0.152336285739138,0.0150179847075174,0.0598987801280346,0.563097790192114,0.205393240484848,-0.905637124663766,0.92,0
1744.0,-1.01086613964103,0.0828403926066562,0.940092674971768,-0.571781080737378,0.41379260600304,-0.381854138431035,1.43541731457374,0.0116645323436857,-1.00098066629762,-0.771167764855539,1.48289743454359,0.79879078668751,-0.102368076807092,0.549770200508227,-0.374790099934148,0.200183374436885,-0.539585058301115,-0.700448655752761,-0.717659572609259,0.320412883251747,-0.110366113937218,-0.866002259170362,0.467894489985209,-0.0210866916621079,0.0561772642368509,-0.0136926880029515,-0.138631020157689,0.00477900272843351,189.8,0
1797.0,1.38359868030372,-1.14291665120859,0.77820415555091,-1.34839834123583,-1.56842468135942,-0.287477601890301,-1.18691868682271,-0.0905814962923833,-1.81403027475166,1.32466308571619,-0.0567085675772635,-0.0825804737034065,1.96159513945,-0.737339383004709,0.944698167893744,-0.502237863011311,0.573756527663922,-0.304340749123975,-0.821452175912297,-0.185278727983104,0.00585855311751329,0.448691219691734,-0.0205082740116645,0.118690393228707,0.300873488034627,-0.0827092581659966,0.0702907683098803,0.0335085592130881,50.0,0
1818.0,-1.37567472214518,1.60623497474996,0.539007587028855,0.0791715056903731,-0.552887160638818,-1.0980797407427,0.160547954845537,0.55920659091815,-0.222976200979974,-0.309471419910134,-0.490925380786151,-0.17176412062245,-0.392047489626884,0.00568165926637085,0.948863776093476,0.554048138346277,0.253953339155253,-0.0359429158746382,-0.107436278560775,-0.00712654049534152,-0.26998136011723,-0.751772902007314,0.144369193938994,0.307580917290088,-0.100538742317406,0.047062805492674,-0.170037796247023,-0.213426081710391,17.13,0
1906.0,-1.82666177410395,1.42451421548735,1.63425352069193,0.0434404356368171,-1.03382107658669,-0.305193023914167,-0.297568402398647,0.854656041737172,-0.577633122223431,-0.837781835758361,-0.16987077829018,0.485910964080045,0.397678005218642,0.480835913193463,1.32286412902148,0.262828327983173,0.21666913952936,-0.479509437941097,-0.55445410340846,-0.296218004857228,0.144918766399977,0.0138440587208299,-0.0149098977057543,0.412842280357007,-0.0221350505317357,0.221202748098561,-0.593170826904369,-0.0611922680874548,26.55,0
2113.0,-2.74606515140169,3.02216877936972,-0.13401740373323,-0.38666215983788,-0.244241952473816,0.742846912103823,-1.65333127348907,-6.05968431774512,0.366990733721123,0.348124020297081,-1.05727859266301,0.239139919104033,0.155290149627551,-0.231601349070903,0.821354510897294,0.690426805402661,0.266973427355025,0.237188862272729,0.0652069190431448,-1.07200009248635,5.75213108214905,-2.93537809633159,0.817264856986943,-0.638755708030822,0.153554614976284,0.152715783123782,0.342277629122238,-0.0761962199215854,9.87,0
2182.0,-1.05133939721509,0.30601197811245,1.57937010339755,0.230732500820741,-3.17518633400345,1.68438472621327,2.15782689069741,-0.304403101128452,0.478944450143767,-0.755578125724342,-0.235084592087399,0.213706004459338,0.0303269150137928,-0.735173573856962,0.396746527165533,-0.77971318282736,0.805364172235156,-0.919198201377263,1.13749262195339,-0.421016812559508,-0.255533412652168,0.0690293887010569,0.00957330181631486,0.543894185510691,-0.520163857930473,1.05944724842328,0.0979345599733069,-0.0949755176046967,518.08,0
2261.0,1.23725764521539,0.108325463070712,0.607018835436819,0.717774238162107,-0.828034508752163,-1.23083531399988,-0.0757029018399678,-0.106147366704144,0.343137424101156,-0.00366436082258941,-0.284289446523005,-0.648268373575503,-1.85845388431805,0.67987225272812,1.24001323245154,0.306597185015825,-0.183244057242509,-0.389554657232602,-0.227606368259311,-0.241076827142255,-0.260761472838495,-0.857086751708432,0.202998744177222,0.648437298197884,0.102518227628394,0.0815017038932447,-0.042310242173552,0.0176500411276424,0.99,0
2270.0,-2.18120429077367,1.50552840713271,0.705043991975271,1.48483406428923,-1.06090999492728,1.09477160247882,-1.14688372457061,1.81982662757139,0.679563274625871,-0.482572819890472,-2.47191579130653,0.328928592504178,-0.875371941911051,0.153127142933564,-1.25287215644436,-1.01933902003334,1.4009264171325,-0.589347522041685,1.53943128824402,0.0511097219052174,-0.370289359789244,-0.813721492653944,-0.0706651584716515,-0.794725260134783,0.186403582787619,-0.303576403945382,0.280962937107492,0.0740571247885816,13.98,0
2364.0,-1.01751448966387,-0.266287631275688,2.26121026350423,1.71549397237702,0.838345160536926,0.680664669776378,-0.316763900770555,0.106966062658687,0.793354606271754,-0.174289312686756,-1.42476849275927,0.778400777187988,0.499276942394533,-1.15843942717236,-1.3421906363881,-1.60118969263502,0.815721618194872,-1.02440652409613,1.53086077722862,-0.0472731699196483,-0.407104349689914,-0.423506695422318,-0.2342172461285,-0.378890734300592,-0.359855735855863,-0.440799672671983,0.0696493954165779,-0.114803078119066,24.15,0
2404.0,-0.861487999907629,1.14382916321793,0.74521201495504,-0.972180316523431,0.387082578205116,0.0522283956062216,0.343577314537564,0.53093290512552,-0.518042860040584,-0.74635276435401,-0.0198821566673573,1.18672770671267,1.18177015576873,0.107770520899208,-1.0777775950868,0.595653743287383,-0.861824834488839,0.188543430475975,0.494298146727088,0.0265102443926937,-0.162540920329223,-0.398530440967527,-0.208164731702125,-0.788664177339528,-0.0300634708226,0.34652963115808,0.17866324153183,0.0983476568640677,1.0,0
2440.0,-4.50854720124012,5.0509315792792,-2.1145992229913,0.265770702360805,1.26322991511,0.474669624029708,-3.70401120042989,-12.66858991755,0.34400904932245,-0.674270046549082,0.991243455613001,0.826887893466823,-0.233162765973962,-3.0894631263881,0.263483429693153,0.806293703569042,3.85501064108508,0.981089523466585,-2.1976127515515,-2.57407051804518,12.1948492971177,-4.2668394126621,0.500496603751189,-0.100950836501429,-0.265935238803627,-0.4729037799945,1.05583577233207,0.504921217424507,2.29,0
2643.0,1.23493117146073,-0.158170088999712,0.00647971146326211,-0.357944078711418,-0.200763777703684,-0.427698061711321,-0.0348417891936155,-0.129067132219044,0.181460750240956,-0.241426172384921,-0.374831333641831,0.338260586640439,0.680747099939955,0.119533451642985,1.31740759968535,0.0859043132570617,-0.189229271462558,-0.819390369881626,-0.111847697451874,0.0374251056077252,0.0243742223787137,0.0852697354294709,-0.0997849231719655,-0.309398543955309,0.296738691228335,1.50650741562367,-0.101293963906677,-0.00606249574194395,39.99,0
2749.0,-0.654613187243975,0.969360482170864,1.68993431169353,1.05501864385133,-0.491793152920821,-0.00699864584068569,0.486223753763037,-0.0750685325704226,-0.470220644008454,0.256513383465766,1.27018700189009,0.907928506385473,0.112344752997274,0.0055314630908837,-0.197700891823421,-0.920561638545982,0.447305507694427,0.0470206423975043,2.24698955568636,0.0878763459778758,-0.028616611416944,0.0214946962532646,-0.0800049067642902,0.590987090730653,-0.346434090691519,0.410343371069911,-0.271118617841172,0.124180990904569,40.55,0
2750.0,0.737162673985475,1.51476427827228,-3.33834738432707,0.412453092900107,3.58344154842562,2.40289871152759,0.562005366190152,0.511815440266314,-0.13517129471872,-0.607670584519886,1.04929398671084,-0.929925793916159,-0.313935008677999,-3.65342861570429,1.32185944652727,1.06243930353081,2.21557854159459,1.92226500619571,-0.0656568482291832,0.416126006081108,-0.282776656491992,-0.471955348430975,0.0163646010477145,0.651787677145089,-0.278483224949971,-0.40979125000732,0.201636727363211,-0.155406225628003,0.89,0
2917.0,-0.359112682958937,0.630473852592511,1.07893293500142,-2.02272834316171,0.0700572260647639,-1.53239882907403,1.09709645608066,-0.378877437343337,1.00508714701461,-1.11645079127208,-0.533323678728199,-0.377887766137033,-1.34992499233199,0.305309942244224,1.00781763050137,-0.528198427788541,-0.50521626511361,0.181002222569082,-0.0940833507394734,-0.0425324336831143,0.0474846666702568,0.462116241945947,-0.282297671112428,0.360203457006984,0.0346796066278618,-0.835704980639952,0.231462325227961,-0.0161046805692777,1.0,0
3048.0,-0.788401148385487,1.57971671118682,0.74654177161399,2.60472015264489,0.518786972739343,0.594768210149824,0.789202492493066,0.445894268179611,-2.04443859280518,0.324847505505324,-1.28552053600004,-0.923779544735373,-0.362529514146545,0.943873056586259,1.33787622545508,-0.308577613761212,0.35996236329026,-0.166782268845284,0.909179118506126,0.126882472752549,0.0928590355254909,0.0387510753394916,-0.235431116066211,-0.773361199136937,0.496095013573996,0.437252952876409,-0.0877431983583017,0.00399940786262118,67.38,0
3067.0,-0.302520690013682,0.447473606170949,-0.495757487926775,-3.21479928170564,2.70504105264306,2.76243958474878,0.593846555077562,0.556451025514572,0.697719595505647,-1.09018090617913,-0.111087964243309,0.0626523474576219,-0.238457031495562,0.215738138536011,1.06935589341597,-0.255230524748655,-1.07208498526811,0.485110431510628,0.271314885172261,0.156089011075005,0.00734280266579561,0.250885695089417,-0.331599689403957,1.00995227965779,0.233730179901549,-0.824470557380348,0.241305212556617,-0.0203586378568534,1.0,0
3084.0,-1.97750954736762,2.00729425387336,-0.186600888365443,-1.00541044215783,-0.333226211907462,-0.0891586169070204,-0.39667067325856,1.40832382029237,-0.473819215669905,-0.576510806531627,-0.270190533229405,1.52685228113184,1.30476197805372,0.598759398439384,-1.12722351987481,0.796584025006088,-0.542286873494783,0.231888760330864,0.4241095123458,0.062925083962231,-0.137798468024694,-0.464317986217467,-0.0798372829462694,-0.798355348405813,0.119922150798175,0.36039394711192,0.138558214980313,0.0939436481910384,1.0,0
3137.0,-0.443981973413828,0.626764238291109,1.09763163725142,-2.20214107035214,0.434071542391195,-0.704102274164005,1.00565505365091,-0.16780480265975,0.542356913987535,-1.03041407925752,1.60846011600148,1.09578164987556,-0.135990848690048,0.267772805045817,0.414931817447911,-0.685117879114423,-0.55406438262677,0.0668100612174557,-0.170632986148923,0.0213312494265832,0.141752757224169,0.796319795812074,-0.281433656086032,0.0286636120980668,-0.0232431187975805,-0.827687375551778,0.252738451496153,-0.0268957486189522,1.0,0
3382.0,1.00957555058854,0.0729062886119003,1.71482479436852,2.42208620474503,-0.888163350619403,0.694156692960458,-0.957776291342409,0.491998628197771,-0.206727049990005,0.781327847936808,1.29035708568376,0.196416156378378,-0.868666465935534,0.212829684947281,0.743374811912486,1.19750517444458,-0.777036960625512,0.565001723380358,-1.56309478851903,-0.1972428435548,0.318212215497789,0.851501916019862,0.0224754532146762,0.210402558176004,0.084578543473996,0.112326113123104,0.0513593100561042,0.0297743592173588,12.14,0
3734.0,1.2990939248676,-0.76945063519004,1.24686412148727,-0.437876018026808,-1.50245631307916,-0.11067438417621,-1.30487179518183,-0.0376173046963159,1.05130727953179,0.22322864812767,-0.060092331496569,-2.6414394388433,2.66993217343895,0.923472646427611,0.752960469348362,-0.510106049800674,0.164016039187212,2.02822245831299,-1.18719354926989,-0.369406813858628,-0.323421480771827,-0.230023612646725,-0.0154114690440576,-0.149807183787355,0.00821723470537889,1.10415131344172,-0.0335883697282114,0.0229897452187311,45.9,0
3740.0,1.36149867758918,-0.749688371108731,-0.938230508610794,-1.59957821579865,1.43792681809103,3.28217038741861,-1.14300665149016,0.705001211034895,0.357678600264209,0.272407953125825,1.00981553612814,-3.17248843005282,1.87285300946829,1.41720091203102,0.262451929577232,1.53632663258156,0.446677969879086,-0.861605644922292,0.759995092720175,0.264063519161989,-0.265611201393711,-0.909145759084972,0.0630629198577483,0.921079577841142,0.349455593344931,-0.51058132948132,-0.0238276894814237,0.0190320948577968,62.59,0
3741.0,1.08293143030234,-0.270414003379747,0.37796082190215,0.258861032883405,0.193206408720439,1.22700390499654,-0.60220409055969,0.207708943730322,1.48001109721945,-0.416566061812896,1.15273858264715,-1.58416891925906,3.02407494329425,1.35660850412026,0.247036821835593,1.00305984360951,-0.493587794037361,0.784894958822944,-0.0297346148146164,0.163282111162787,-0.12192956984789,-0.239623053213046,-0.214945756564909,-1.70382237196217,0.255328364303424,0.459119544498607,-0.033971020536775,0.00710794090537731,97.85,0
3745.0,-1.00292028703511,-0.532436146606886,0.53021039103746,-2.60074045060439,2.36657495071038,3.12278607858731,-0.457407974284628,0.836306930050657,-0.301609625521338,-0.509520454511188,0.776901694668614,-3.51604991184278,1.70392424904802,1.2959256665672,-0.297208864717785,1.68327177413216,0.236154714472102,-0.727822185825274,0.271561385121813,0.463476696522588,-0.161548281950537,-0.878334731696848,0.0822385440871555,0.894954544061142,0.432956209472234,-0.591177451267604,-0.0428682525706519,0.066207614646364,83.06,0
3750.0,-1.28877160707204,-1.00311486781161,1.79382417617386,-1.8152857115769,0.942298804311817,-1.67453561768877,-0.414739841627581,-0.32900024410176,0.567564372106546,-0.174183832432363,0.960323277695654,-3.11216264257153,1.43600389353058,0.938163352692149,-0.925000743136174,1.29382614684595,0.564102888991512,-1.92210525947453,-1.64255036801733,-0.29520304995291,-0.134250375503315,-0.133238317825136,0.0436802334192387,0.313827140441344,-0.927037895082046,-0.982408729408036,-0.0379185858525851,-0.059861638687098,17.88,0
3757.0,1.33408779340081,-0.383710536479656,0.815104789249101,-0.431958492738852,-1.03264197531036,-0.715743203323111,-0.713677541598098,-0.150608649171684,0.504459549391018,0.19694955074961,1.25563713374496,-2.93132721958109,1.60214428661708,1.35901208565761,0.322254197659569,0.827000973111406,1.35499095970854,-1.84331886525594,-0.0764212989660142,-0.0163430884910593,-0.195566791626513,-0.423297204483851,0.214540969558819,0.32156903966096,0.0838969040031954,-0.510755992688125,-0.00158096046161306,0.016783004046912,13.78,0
3770.0,-0.483778862831823,1.14398177636118,1.82329921796449,0.102853660208881,0.0274252737530593,-0.624104230813771,0.576531635761917,-0.0579983302347263,0.496630749468428,-0.540473895385381,2.56253032503943,-1.38588733485822,2.33224409487157,1.63140716016842,-0.689645275119338,0.270228290238213,0.117859232362324,0.256412033201941,0.0167041310264271,0.122796459687889,-0.300289737344876,-0.568023889118501,0.007915387782295,0.476020316397623,-0.245452166232858,-2.68634556562897E-4,0.237856047821951,0.108777631055316,8.06,0
3783.0,1.1062615923626,0.398131419117759,1.81565525042835,2.99070760201314,-0.865003953574025,0.00912457195143066,-0.626067419528813,0.0481073740966267,1.33673327054958,0.115637040951471,0.326892687514059,-2.10360503239733,1.86246399075905,0.99186862659376,-1.0917540929526,0.484373751677754,0.422632246208285,-0.0640631652719718,-1.17038394559029,-0.202820763522716,-0.212719848837825,-0.199559697703281,0.0946627743346419,0.646047181928521,0.238917724360778,-0.102657017333849,0.018307640570143,0.0330280488276828,0.0,0
4156.0,-1.25227491384043,-0.377920777221865,2.61345478795725,1.75336294777675,0.680748866134288,-0.57259145712364,-0.844290392110061,0.205575540329562,1.00715907031539,-0.520351373087767,1.01553322305292,-2.05454254576086,2.45233737965272,1.3513125228915,1.17135363935732,-0.287060602191117,0.770763280403202,0.315609603693581,-0.264262211122477,0.402910563272226,0.241604001834582,0.651255053131032,0.261733858910039,0.357739380871705,-0.531235990887859,-0.322070224768803,0.150430596166143,0.189056126784859,33.0,0
4361.0,-0.462541571792633,1.2213223408714,2.23863038592082,2.16401325956796,0.230707621984391,0.324122247202192,0.488758027301729,0.116491331100453,0.0852966531172075,-0.149816201430012,1.66768387768914,-1.74263262267812,1.78862147477086,1.33886482152718,-2.33029384114299,0.320201001906187,0.238304242452612,0.215900300330991,-0.336318761009874,-0.0962035488764386,-0.298733862068345,-0.577758704148366,-0.0582441152054553,0.240871955682828,-0.12655015984036,-0.278713827664052,0.0300323105935993,0.0519137483378881,14.41,0
4397.0,-3.37166029117136,-0.508329233935417,0.971511415712475,-0.0276864628927926,-0.482977701212767,0.714772960834549,-1.10319823890521,1.30356135598368,2.06507269877914,-1.4714393337187,1.40591991025829,-0.681567902369141,1.34271752949008,1.21022785307869,-3.35414214895062,-0.546858357900574,1.72198262859276,-1.27555808695864,-0.249119407730813,-1.36620026511671,-0.638019953829218,-0.732873979236005,0.436394704897806,-0.249286437792162,-0.0853319447254217,0.635329875131136,-0.68675795340827,-0.68430502007443,66.9,0
4462.0,-2.30334956758553,1.759247460267,-0.359744743330052,2.33024305053917,-0.821628328375422,-0.0757875706194599,0.562319782266954,-0.399146578487216,-0.238253367661746,-1.52541162656194,2.03291215755072,-6.56012429505962,0.0229373234890961,-1.47010153611197,-0.698826068579047,-2.28219382856251,-4.78183085597533,-2.61566494476124,-1.33444106667307,-0.430021867171611,-0.294166317554753,-0.932391057274991,0.172726295799422,-0.0873295379700724,-0.156114264651172,-0.542627889040196,0.0395659889264757,-0.153028796529788,239.93,1
4733.0,1.23809180073003,-0.0575099295614427,0.691069359735124,0.107404446653902,-0.648279518215032,-0.544938024949408,-0.460489943434403,-0.0381186284072645,1.86747842133201,-0.591182196851578,0.72877688838836,-2.86838994504807,0.487479990308862,1.84474008051569,0.904046655855375,0.142956135050526,0.719911045407223,-0.440312670320316,-0.52599554979818,-0.217660518922562,-0.269964554925469,-0.548100678960967,0.151398146911382,0.0285483397994472,-0.0222959810038756,0.900046083975684,-0.0895312376320466,-0.00284354850034686,4.23,0
4806.0,-0.33591171968365,0.906038425737929,1.88597959256391,0.876478990649429,0.431205119565212,0.147662698469959,0.526125357787629,-0.363511991028626,1.03936556203276,-0.373801198519318,0.0411062224661021,-2.15143694662916,3.41904576793293,0.910155085677373,0.593339800716951,0.175778949814515,-0.147633077344336,0.641751348441263,0.417686401075525,0.164967406448878,-0.149527827661178,0.0345757687001647,-0.121749965449011,-0.501756624273957,-0.514614512127845,-0.550575840955684,-0.107001553444353,-0.0340217291340461,34.99,0
